Income,income_value,education_range,education_value
150k or more,0.094198036,High school or some degree,0.671712071
150k or more,0.092613829,High school or some degree,0.626854228
150k or more,0.17145074,High school or some degree,0.604702015
150k or more,0.113986221,High school or some degree,0.638646908
150k or more,0.126422432,High school or some degree,0.593266715
150k or more,0.226711001,High school or some degree,0.575882696
150k or more,0.156842135,High school or some degree,0.607149435
150k or more,0.188846504,High school or some degree,0.600061418
150k or more,0.161062552,High school or some degree,0.633074184
150k or more,0.18617401,High school or some degree,0.487223822
150k or more,0.099046734,High school or some degree,0.68407174
150k or more,0.145703084,High school or some degree,0.61556489
150k or more,0.14150282,High school or some degree,0.590616301
150k or more,0.190912798,High school or some degree,0.528601426
150k or more,0.132991283,High school or some degree,0.596100649
150k or more,0.046524064,High school or some degree,0.594277592
150k or more,0.136803759,High school or some degree,0.615279499
150k or more,0.114713194,High school or some degree,0.659841425
150k or more,0.185671865,High school or some degree,0.592504666
150k or more,0.108343547,High school or some degree,0.626828637
150k or more,0.170442036,High school or some degree,0.549825898
150k or more,0.127783998,High school or some degree,0.611340097
150k or more,0.21885598,High school or some degree,0.556949979
150k or more,0.120001016,High school or some degree,0.671193753
150k or more,0.190383801,High school or some degree,0.515456412
150k or more,0.120723071,High school or some degree,0.645299787
150k or more,0.171012505,High school or some degree,0.551175376
150k or more,0.23317724,High school or some degree,0.585205568
150k or more,0.107970116,High school or some degree,0.586650197
150k or more,0.135795164,High school or some degree,0.634541076
150k or more,0.221441818,High school or some degree,0.417126007
150k or more,0.117859067,High school or some degree,0.63978977
150k or more,0.185104738,High school or some degree,0.56103628
150k or more,0.115449367,High school or some degree,0.574866469
150k or more,0.124738289,High school or some degree,0.625904033
150k or more,0.268788102,High school or some degree,0.556928246
150k or more,0.100210896,High school or some degree,0.631418513
150k or more,0.114478114,High school or some degree,0.587314726
150k or more,0.295222782,High school or some degree,0.472240556
150k or more,0.261565565,High school or some degree,0.573209709
150k or more,0.169874251,High school or some degree,0.518100703
150k or more,0.111015222,High school or some degree,0.678085008
150k or more,0.23384913,High school or some degree,0.539360769
150k or more,0.153411492,High school or some degree,0.558120206
150k or more,0.103456377,High school or some degree,0.621221506
150k or more,0.170323983,High school or some degree,0.54549376
150k or more,0.023932405,High school or some degree,0.550001211
150k or more,0.08283928,High school or some degree,0.670315887
150k or more,0.136029743,High school or some degree,0.592280864
150k or more,0.073094695,High school or some degree,0.575169183
150k or more,0.243949759,High school or some degree,0.593983552
150k or more,0.108603758,High school or some degree,0.630594874
150k or more,0.212625587,High school or some degree,0.558430526
150k or more,0.088346503,High school or some degree,0.650775547
150k or more,0.154927102,High school or some degree,0.627591603
150k or more,0.155973985,High school or some degree,0.560624433
150k or more,0.234632108,High school or some degree,0.465029907
150k or more,0.092552612,High school or some degree,0.643735087
150k or more,0.2491152,High school or some degree,0.448166089
150k or more,0.105266394,High school or some degree,0.588161895
150k or more,0.109786363,High school or some degree,0.655283785
150k or more,0.244186995,High school or some degree,0.542569533
150k or more,0.348330468,High school or some degree,0.472503994
150k or more,0.134854335,High school or some degree,0.601526412
150k or more,0.31142354,High school or some degree,0.467623234
150k or more,0.154370998,High school or some degree,0.595065996
150k or more,0.084712162,High school or some degree,0.662098096
150k or more,0.078414458,High school or some degree,0.689695936
150k or more,0.090091227,High school or some degree,0.68057476
150k or more,0.296694748,High school or some degree,0.505621605
150k or more,0.117515246,High school or some degree,0.645406849
150k or more,0.160167873,High school or some degree,0.617423754
150k or more,0.436899078,High school or some degree,0.361633762
150k or more,0.148856283,High school or some degree,0.518072056
150k or more,0.070776779,High school or some degree,0.673885621
150k or more,0.167353055,High school or some degree,0.548335085
150k or more,0.134134287,High school or some degree,0.520491803
150k or more,0.089718179,High school or some degree,0.641974753
150k or more,0.105617136,High school or some degree,0.649233192
150k or more,0.283707111,High school or some degree,0.493286915
150k or more,0.170171447,High school or some degree,0.646809199
150k or more,0.091415437,High school or some degree,0.677746626
150k or more,0.167364532,High school or some degree,0.654459936
150k or more,0.1014149,High school or some degree,0.696717776
150k or more,0.18904665,High school or some degree,0.47000686
150k or more,0.11739483,High school or some degree,0.579597142
150k or more,0.192422887,High school or some degree,0.573003428
150k or more,0.177568089,High school or some degree,0.611731603
150k or more,0.293595477,High school or some degree,0.447358724
150k or more,0.254683917,High school or some degree,0.418004149
150k or more,0.091673343,High school or some degree,0.638210174
150k or more,0.100763055,High school or some degree,0.505463111
150k or more,0.153637025,High school or some degree,0.459283551
150k or more,0.070402023,High school or some degree,0.586637204
150k or more,0.228633994,High school or some degree,0.568882979
150k or more,0.119689198,High school or some degree,0.569738663
150k or more,0.422881647,High school or some degree,0.266693491
150k or more,0.153199478,High school or some degree,0.639648581
150k or more,0.2063436,High school or some degree,0.418865878
150k or more,0.269058213,High school or some degree,0.406572676
150k or more,0.232173425,High school or some degree,0.582754514
150k or more,0.189168574,High school or some degree,0.684062201
150k or more,0.20144518,High school or some degree,0.640926591
150k or more,0.074754368,High school or some degree,0.684388265
150k or more,0.065051682,High school or some degree,0.707751163
150k or more,0.146939133,High school or some degree,0.560737092
150k or more,0.239043716,High school or some degree,0.612972026
150k or more,0.307667047,High school or some degree,0.492420814
150k or more,0.348631965,High school or some degree,0.423984258
150k or more,0.105392728,High school or some degree,0.669923691
150k or more,0.1303228,High school or some degree,0.562976028
150k or more,0.101197184,High school or some degree,0.682525036
150k or more,0.117510868,High school or some degree,0.57000093
150k or more,0.124908074,High school or some degree,0.6355882
150k or more,0.104778174,High school or some degree,0.623087061
150k or more,0.154940191,High school or some degree,0.61404889
150k or more,0.080076996,High school or some degree,0.683068236
150k or more,0.312766932,High school or some degree,0.472901998
150k or more,0.233420281,High school or some degree,0.556988849
150k or more,0.117446,High school or some degree,0.638777455
150k or more,0.192724464,High school or some degree,0.505492771
150k or more,0.11150321,High school or some degree,0.676200347
150k or more,0.085514689,High school or some degree,0.680285434
150k or more,0.189138661,High school or some degree,0.472403427
150k or more,0.236445191,High school or some degree,0.573228982
150k or more,0.13212853,High school or some degree,0.697078367
150k or more,0.395749333,High school or some degree,0.488542748
150k or more,0.107130793,High school or some degree,0.691138677
150k or more,0.108764343,High school or some degree,0.660154913
150k or more,0.1014627,High school or some degree,0.65943951
150k or more,0.281311548,High school or some degree,0.493907191
150k or more,0.128200555,High school or some degree,0.585631194
150k or more,0.088891972,High school or some degree,0.671586555
150k or more,0.116637918,High school or some degree,0.680145618
150k or more,0.215248145,High school or some degree,0.599801218
150k or more,0.100750153,High school or some degree,0.628878157
150k or more,0.125361545,High school or some degree,0.600185754
150k or more,0.077487546,High school or some degree,0.6080159
150k or more,0.368579231,High school or some degree,0.506390478
150k or more,0.244678197,High school or some degree,0.623448571
150k or more,0.161913416,High school or some degree,0.524974105
150k or more,0.183605953,High school or some degree,0.520899607
150k or more,0.164514721,High school or some degree,0.565116692
150k or more,0.329572257,High school or some degree,0.511357098
150k or more,0.193973454,High school or some degree,0.55724978
150k or more,0.32340462,High school or some degree,0.446870517
150k or more,0.243751594,High school or some degree,0.598817727
150k or more,0.35985847,High school or some degree,0.456855407
150k or more,0.162091809,High school or some degree,0.556255565
150k or more,0.240495626,High school or some degree,0.556632346
150k or more,0.169815735,High school or some degree,0.631198451
150k or more,0.179471782,High school or some degree,0.594505316
150k or more,0.229644043,High school or some degree,0.555463448
150k or more,0.189176816,High school or some degree,0.554083654
150k or more,0.234689513,High school or some degree,0.401074271
150k or more,0.369033781,High school or some degree,0.154743467
150k or more,0.185171469,High school or some degree,0.528977142
150k or more,0.044363582,High school or some degree,0.684551274
150k or more,0.08823867,High school or some degree,0.661229573
